브랜드명,국가,스킨케어,제품명,Id,가격,전성분표기,효능,피부타입,이미지url,비건인증
톤28,한국,에센스/세럼/앰플,프로폴리스 세럼 30ml,TN5,35000,"프로폴리스추출물,프로판다이올,펜틸렌글라이콜,아스코빌글루코사이드,나이아신아마이드,알지닌,판테놀,피리독신에이치씨엘,소듐하이알루로네이트,베타인,카프릴릴글라이콜,잔탄검,아니스열매추출물,바닐라열매추출물,녹차추출물,프로방스장미꽃수,서양배추출물,코코넛야자오일,다마스크장미꽃수,비치스트로베리추출물","미백, 주름개선",모든피부,https://doc-0k-58-docs.googleusercontent.com/docs/securesc/hs01evm6e0hsi48olt6avqt8u6goghka/boangrfuhoskt7vfittcl5bd8flp27l8/1696907850000/15133659543599301165/10866428248407012855/1gC4z96ZniXT0aeqKprJ9u_cdWRtuYLv2?e=view&ax=AA75yW5twTQS73bLFc3B1tmFvzcFV0Q-AuNlPt_apZCrjWwiN1HE5LJetO13vjgi7Q7D_sA8k_Po-F17QBxe8TqSkxEPTZgBI_GRBEZo8EeLcGqrAkceiVldIu6MGI9gAAWzJdspLP_Vn-Q55CHLWnk6k6rzBkjdpSH1xyi05yNhx2EtM2CV4BLarL20s3dhS4RHgGkKTgSFTmUtVGt0L7TV4lQ-9TGuC90td5M8aMucXnstccIojQxhUeU3WKKxmnP2NVRBdOxurh7-OpG8vKR-dh-y_o0L18KE8G3hdRPxNGvzqJXlplKY9HCZ3n2mMoam1OosVuZf-s90CSnAvYTPEBZszU_ZaSPQaMXNgzc-T0yhmXgQNapb9xgE04lmNJDQqRDSsz1JmYiCueWVrRWGUiaZ0V3A1XmDyFBO3itKzx2V83Xi5V6nzqi74JBPHiq8KgvtT6i8T50puVoQzWZlvfxEQjY42vfwfQw-0n3vpulDs2GHRZ1bHf4Sb_8ZAffC5KuOnwfLePXFL9hV1D-FukFZjBf2DVp0VLW-92UvtQMh6RADqUYflTvufIPW3u8mR9OvcaDyeYAS3e1x0EsPpuoAMjt9MnVOSW2ySNsGdFeiAToG3g6C-M5R-pWfMGUcmiGRCMlg_QgDuDhN9cX5Quz2URFEmzN87q1CvjkOLJa7iFsA6ItOxTIYqL-FsRpfvFnVucIq9eH6ob4CZ41BvFrVxFkcWZm_Ip2p1s_MjJc2W5ASylSbtNh2ydf23pLXV6u6VjVQ3AqY_FCykpswBJDeufPjmX_RklRSJ_exdI0apXUUOG2tv9qoS6KZamEQL6IwHMUz123Xa74Vz6p2dv_pIDjig_nMeSLgiiRyXaXbTQy_ODDTScV0GyJfoe5pCg&uuid=c7d23688-514b-48e7-9cb2-c9b9096b8727&authuser=0,VeganSociety
톤28,한국,스킨/토너,프로폴리스 균형제 250ml,TN6,22000,"정제수,프로폴리스추출물,프로판다이올,펜틸렌글라이콜,판테놀,베타인,나이아신아마이드,아스코빌글루코사이드,피리독신에이치씨엘,아니스열매추출물,바닐라열매추출물,녹차추출물,프로방스장미꽃수,서양배추출물,코코넛야자오일,다마스크장미꽃수,비치스트로베리추출물,폴리글리세릴-10올리에이트,카프릴릴글라이콜","영양, 보습",모든피부,https://doc-14-58-docs.googleusercontent.com/docs/securesc/hs01evm6e0hsi48olt6avqt8u6goghka/i620pr7ug20euact8jct6lt1evd4f9vo/1696907775000/15133659543599301165/10866428248407012855/1breTJvH3lu5zi-PGuyZLG6e5D0rAcyyW?e=view&ax=AA75yW5f9Nn3EktsCgasXhAEW9q0WvgXFXC9C5HXQmOixqBb7PRKwZUqWcb2harjTBORicygk8cCU9IYRvN0Siz3UF0HcGnT0FHxBv-Jq7HCATP1mWJ0-UePH9q-pdw150X70JFXhHRlxaUwdXg1l1CbNYv-rwBFAMYdJB8xCltlrBVDyH8fwPKHezletKcZ4j74oh89CaSR49daSgvFjqIquNNX7MWvsQ688-wQkPv6t-SQ4uUcNRCLuJCOgZOfpofnIupfONdk30PwEzXs_wcbH6Ep85FEB8NIRZF_-3jgL06ukhFTx1WpZAtel0HI0KoVuZAhM6kvaTKV2MlJqvVypt3-e3DKdPJtA4bFaOZA_AhG2aCAVrJYgi41FSZL8x6OGW9gQ1TH7fYP3XOyJy8Rn5vOHQ2_jqOkJUkxcwgiiQYpQvuaZzd4Z8H0c_djyoAWreF30HATxPiSKpN5IgauCtjH8AZ9Xf95CKZJqrh6qlcb_JAHPLVIlt6kaa-AftxkUgH-bmy_8lMeNeTgbSR2cs3_0J_IIflLjOvAOqrdNzM8Lfv-PORLtTwj6YkljJc0w0A-9GD18Es5JGv8zne7kwevDt76vdVwsAeKif3cWOjUREZeWCU85yPE9Jao6YC9vts2X6rypFabyUSK3Knu8fihlRBlLW-p4sgIIArl6xjbHrqEy2N_-4cD9bDYzx9hCTpBp6mpmeIit3grpau1lDlMk-IIGb8PtS-R_Fna8wRPB5ii1PhnIISI1MlZo0bJ2oexlMO3NieT-0OqpGVv-G_Ee-vayyeSTOW898DC6juBoJNkDrc0zW2HV2GclmAFjzoZP_WSUGTw62xCY2kYlcjfWBmPpQvRM-a182jrrpFGQ37oYL_RRIb_MbllUA3tlw&uuid=e7b28ae4-4892-4210-a0b3-301bdc9393d2&authuser=0,VeganSociety
톤28,한국,에센스/세럼/앰플,해남 병풀 오일 세럼 미스트 100ml,TN7,20000,"병풀추출물,프로판다이올,폴리글리세릴-10올리에이트,글리세린,알란토인,카프릴릴글라이콜,다이포타슘글리시리제이트,베르가모트껍질오일,비터오렌지꽃오일,로즈우드오일,센티드제라늄꽃오일,소듐하이알루로네이트,멕시칸주니퍼오일,오렌지껍질오일,유칼립투스잎오일,비터오렌지잎/잔가지오일,펜틸렌글라이콜,아시아티코사이드,마데카소사이드,마데카식애씨드,아시아틱애씨드,리모넨,리날룰,시트로넬올,제라니올","수분공급, 보습",모든피부,https://doc-14-58-docs.googleusercontent.com/docs/securesc/hs01evm6e0hsi48olt6avqt8u6goghka/0f6nkocqh5o66e712vjfjl3q7aih0s8a/1696907925000/15133659543599301165/10866428248407012855/1YsL1PBbbKSKKM9P0EBlwdTREf9kmJmZe?e=view&ax=AA75yW4lqecl_Ehn1wWps6HNetgXN0ykRiRedHpKVs-Ss11eGfAd81PcnIsl81Um3QlhruttIAKW-NJ5nXOoOhcL7Kw3whM6OLpGdivc5FHd3rGHy5fWOFoRkK8TcKqObo1WW8TJjQVyTnOtkN89IhCOx1RJJ-4E-bOQRkIjoSAY0-gu1IwqHRjtRk_lPMUl5Jkc_hwaR9EqZysIKiWqhJJyd-tO5weDjiAWDBoiQ8pflFxigEx6E8281pmAnUk3T4LfQTwxuWsvZ3-dZgC5QGhKMpJSyrC-eusvIhm-SwAsmFSMvSrBb_csQ73R7v4BQK7YsL1Rsysp4OWrkTZjyR00sLJJwveVsxM9-THAauviSgFN3ngwoR_AVnm9We-s5CfoxCXLqr7SLf-ZB9FJ__0_Rcho4tUyq_7P_1GZC51WXpirhINPoviVmovXH3K5UJnI1P0agOW1B3HOBXIMyMBiAWpUVBnxtjgVoHi5OsR4DggOsJH1uWBVUS3M30zZ6xwbyD8VjIADLXwpc91479xIjEsS6Acv7oRepJ-d3WV-TsZH-wkGqs7gjCM-68a6zbu8DNTsBOGYqeG0Zmx99wbsrLf01Zn4iCJjVdvwzLNRPFO0YYVomZvQLWdXlqBvx3egUC_Cx1f7GsbRWRSU1DhRU97PMUruBZo3SvNhBBgGWY_gVSy3oW4wt_9DGvXm4K5auajs3TbR8Lw9IuRleYQdjR3NJwDf_R_RUjBe8VHuEDeMznjH2WF63GIZFhN50Z7gMs4k72h20Tp8fvrZjIdzFDF6PPoI12tIOgck2wuD6y3k_83BFWSncb_Cah40T3IPbLZrEmXLOjlTbzPDHR1XKEyA5mh7o4gBkP7Ta5dBoNCfqPH9zYAFNEueb0kkno45vw&uuid=5ef19502-27d5-446e-a6d6-c7e269da9f72&authuser=0,VeganSociety
톤28,한국,로션/크림,해남 병풀 카밍 젤 크림 60ml,TN8,16000,"병풀추출물,정제수,프로판다이올,펜틸렌글라이콜,카보머,글리세린,알지닌,알란토인,카프릴릴글라이콜,다이포타슘글리시리제이트,소듐하이알루로네이트,아시아티코사이드,마데카소사이드,마데카식애씨드,아시아틱애씨드","영양, 진정, 보습",모든피부,https://drive.google.com/uc?export=view&id=14aURiYEv7WcclDYArm7SsGlObB3nKjLg,VeganSociety
톤28,한국,스킨/토너,플러스마이너스 pH 균형제 (토너) 250ml,TN9,28700,"히비스커스꽃수,정제수,프로판다이올,펜틸렌글라이콜,글리세린,베타인,소듐피씨에이,소듐하이알루로네이트,소듐클로라이드,판테놀,알지닌,잔탄검,시트릭애씨드",수분공급,모든피부,https://drive.google.com/uc?export=view&id=1b1MiiyTglRnhwemL7tdif0hQ1PhAL0tI,VeganSociety
톤28,한국,스킨/토너,플러스마이너스 pH 균형제 (토너) 100ml,TN10,14000,"히비스커스꽃수,정제수,프로판다이올,펜틸렌글라이콜,글리세린,베타인,소듐피씨에이,소듐하이알루로네이트,소듐클로라이드,판테놀,알지닌,잔탄검,시트릭애씨드",수분공급,모든피부,https://drive.google.com/uc?export=view&id=1TTNQ1-hGkSefOgD3fq1F9os-2ssXlqof,VeganSociety
톤28,한국,에센스/세럼/앰플,T1 유분 0% 피부 보습,TN11,23000,"알로에베라잎수,하이알루로닉애씨드",수분공급,"모든피부, 복합성",https://drive.google.com/uc?export=view&id=1BCcWBpAHvhJceKSTw2nX70Vt56aDntzB,VeganSociety
톤28,한국,에센스/세럼/앰플,T2 맑고 환한 피부빛 관리,TN12,23000,"아스코빌글루코사이드,나이아신아마이드",미백,모든피부,https://drive.google.com/uc?export=view&id=1uljBnFzPhQC6vcbxUzG_rK5Xiy6HaQgF,VeganSociety
톤28,한국,에센스/세럼/앰플,T3 윤기나는 피부결 관리,TN13,23000,"버지니아풍년화수,글루코노락톤","수분공급, 진정",모든피부,https://drive.google.com/uc?export=view&id=1D6ocTbDaL7SsNe82oHlVGweKGlKDhf_a,VeganSociety
톤28,한국,에센스/세럼/앰플,T4 피부 진정,TN14,23000,"병풀잎수,병풀추출물,아시아티코사이드",진정,민감성,https://drive.google.com/uc?export=view&id=1Gw7W4lVrRwVUE1_LJWTyLeSjthqrXxyv,VeganSociety
톤28,한국,에센스/세럼/앰플,T5 피지 케어,TN15,23000,"마트리카리아꽃수,식물성스쿠알란,칼라민",보습,지성,https://drive.google.com/uc?export=view&id=1pInbKwej8iuRwBRLhJkWRdQVe8TiIFqA,VeganSociety
톤28,한국,에센스/세럼/앰플,T6 피부 보습 장벽 강화,TN16,23000,"다마스크장미꽃수,세라마이드엔피",보습,모든피부,https://drive.google.com/uc?export=view&id=1oqI2gEyD2UVxnLj5dMm_PiqzUHJ69dMp,VeganSociety
톤28,한국,에센스/세럼/앰플,T7 탄력있고 건강한 피부,TN17,23000,"녹차수,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8",영양,모든피부,https://drive.google.com/uc?export=view&id=1bhgQys_2oBevQc5k0G8quFmqbjrwCLI4,VeganSociety
톤28,한국,에센스/세럼/앰플,T8 깨끗하고 건강한 피부,TN18,23000,티트리잎오일,"수분공급, 보습",민감성,https://drive.google.com/uc?export=view&id=1nTi2SU1RDSxu-ieT7m1caL7IJQsPXDg_,VeganSociety
톤28,한국,에센스/세럼/앰플,T9 보습 지속,TN19,23000,스쿠알란,보습,"모든피부, 복합성",https://drive.google.com/uc?export=view&id=18Cb5HdfGB-DDJXfwxBovyL2Ocx8_tGUN,VeganSociety
피츠,프랑스,스킨/토너,토닉 오렌지,PH1,38000,"비터오렌지잎/잔가지추출물,정제수,소듐클로라이드,포타슘설페이트,비터오렌지잎/잔가지오일,레몬버베나꽃추출물,당아욱꽃추출물,서양벌노랑이꽃추출물,쇠뜨기잎추출물,자주개자리추출물,겨우살이추출물","진정, 수분공급",모든피부,https://www.s-ashe.co.kr/upfiles/product/599098148.jpg,COSMEBIO
피츠,프랑스,스킨/토너,토닉 유칼립투스,PH2,38000,"유칼립투스잎추출물,정제수,유칼립투스잎수,씨솔트,유칼립투스잎오일,니아울리나무잎오일,살비아오일,서양톱풀",진정,모든피부,https://www.s-ashe.co.kr/upfiles/product/1447541736.jpg,COSMEBIO
피츠,프랑스,스킨/토너,미셀라 이드라땅,PH3,49000,"정제수,다마스크장미꽃수,소듐코코일글루타메이트,소듐클로라이드,프로판다이올,글리세린,시트릭애씨드,글리세릴카프릴레이트,소듐하이알루로네이트",수분공급,모든피부,https://www.s-ashe.co.kr/upfiles/product/2002550138.jpg,COSMEBIO
피츠,프랑스,스킨/토너,로숑 에끌라,PH4,68000,"정제수,알로에베라잎추출물,카프릴릭/카프릭트라이글리세라이드,글리세린,코튼추출물,올리브오일데실에스터,스위트아몬드오일,비사보롤,토코페롤,페네틸알코올,소듐레불리네이트,소듐아니세이트,수크로오스라우레이트,잔탄검,마이크로크리스탈린셀룰로오스,셀룰로오스검,시트릭애씨드",미백,민감성,https://www.s-ashe.co.kr/upfiles/product/3605315431.jpg,COSMEBIO
피츠,프랑스,스킨/토너,라띠 아베장뜨,PH5,88000,"정제수,알로에베라잎추출물,카프릴릭/카프릭트라이글리세라이드,글리세린,코튼추출물,올리브오일데실에스터,스위트아몬드오일,비사보롤,토코페롤,페네틸알코올,소듐레불리네이트,소듐아니세이트,수크로오스라우레이트,잔탄검,마이크로크리스탈린셀룰로오스,셀룰로오스검,시트릭애씨드",진정,민감성,https://www.s-ashe.co.kr/upfiles/product/617741112.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,콘센트레 안티폴루션,PH6,130000,"알로에베라잎추출물,정제수,카프릴릭/카프릭트라이글리세라이드,글리세린,향료,프로판다이올,글리세릴스테아레이트시트레이트,자일리틸글루코사이드,만니톨,안하이드로자일리톨,아보카도오일,삼씨오일,올리브오일,실리카,라우릴글루코사이드,폴리글리세릴-2다이폴리하이드록시스테아레이트,글리세릴카프릴레이트,로즈마리잎추출물,해바라기씨오일,호스테일켈프추출물,바베이도스체리추출물,하이드롤라이즈드알진,사카라이드아이소머레이트,리놀레익애씨드,리놀레닉애씨드,토코페롤,말토덱스트린,자일리톨,알로에베라잎즙가루,클로로필,잔탄검,마이크로크리스탈린셀룰로오스,페네틸알코올,시트릭애씨드,크로뮴하이드록사이드그린,크로뮴옥사이드그린,황색산화철",진정,민감성,https://www.s-ashe.co.kr/upfiles/product/1753128677.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,플루이드 이드라땅 24H,PH7,78000,"정제수,해바라기씨오일,알로에베라잎추출물,글리세린,베타인,향료,실리카,호호바에스터,아라키딜알코올,자일리틸글루코사이드,안하이드로자일리톨,해바라기씨왁스,글리세릴스테아레이트시트레이트,스쿠알란,글리세릴카프릴레이트,올리브오일데실에스터,스쿠알렌,소듐하이알루로네이트,자일리톨,토코페롤,그린와틀꽃왁스,폴리글리세린-3,베헤닐알코올,아라키딜글루코사이드,C14-22알코올,C12-20알킬글루코사이드,잔탄검,락틱애씨드",수분공급,모든피부,https://www.s-ashe.co.kr/upfiles/product/3820155926.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,플루이드 마리숑뜨 쀼리떼,PH8,68000,"정제수,알로에베라잎추출물,코코-카프릴레이트/카프레이트,라벤더꽃수,향료,아라키딜알코올,실리카,펜틸렌글라이콜,세틸알코올,베헤닐알코올,포도씨오일,호호바씨오일,글리세릴스테아레이트,벤토나이트,C14-22알코올,아라키딜글루코사이드,잔탄검,징크피씨에이,살리실릭애씨드,C12-20알킬글루코사이드,라벤더오일,팔마로사오일,타임꽃/잎오일,트리그레잎스열매추출물,카퍼피씨에이,레몬껍질오일,로즈마리잎오일,마조람꽃오일,토코페롤,클로브싹오일,솔잣나무오일,비터오렌지잎/잔가지오일,시트릭애씨드",진정,민감성,https://www.s-ashe.co.kr/upfiles/product/1489378146.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,에멀전 아베장뜨,PH9,150000,"알로에베라잎추출물,정제수,코코-카프릴레이트/카프레이트,폴리글리세릴-2다이폴리하이드록시스테아레이트,돌콩오일,부틸렌글라이콜,스위트아몬드오일,세틸알코올,글리세린,시어버터,코튼추출물,라우릴글루코사이드,올리브오일데실에스터,태산목껍질추출물,분꽃추출물,해바라기씨오일,로즈마리잎추출물,토코페롤,페네틸알코올,소듐레불리네이트,소듐아니세이트,스쿠알렌,프로판다이올,소듐스테아로일글루타메이트,다이카프릴릴에터,라우릴알코올,잔탄검,시트릭애씨드","진정, 수분공급",민감성,https://www.s-ashe.co.kr/upfiles/product/3884093742.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,나튜로덤 30ml 진정해앰플,PH10,65000,"에탄올,병풀잎추출물,라벤더오일,끈끈이주걱추출물,레스트해로우뿌리추출물,당아욱꽃추출물,양까막까치밥나무잎추출물,서양고추나물꽃추출물,레몬껍질오일,살비아오일,겨우살이잎추출물,오레가노오일,센티드제라늄꽃오일,클로브싹오일",진정,모든피부,https://www.s-ashe.co.kr/upfiles/product/545349558.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,나튜로덤 15ml 진정해앰플,PH11,29000,"에탄올,병풀잎추출물,라벤더오일,끈끈이주걱추출물,레스트해로우뿌리추출물,당아욱꽃추출물,양까막까치밥나무잎추출물,서양고추나물꽃추출물,레몬껍질오일,살비아오일,겨우살이잎추출물,오레가노오일,센티드제라늄꽃오일,클로브싹오일",진정,모든피부,https://www.s-ashe.co.kr/upfiles/product/672221531.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,피히츠 SOS 엠퍼펙션,PH12,35000,"에탄올,병풀잎추출물,라벤더오일,끈끈이주걱추출물,레스트해로우뿌리추출물,당아욱꽃추출물,양까막까치밥나무잎추출물,서양고추나물꽃추출물,레몬껍질오일,살비아오일,겨우살이잎추출물,오레가노오일,센티드제라늄꽃오일,클로브싹오일",진정,민감성,https://www.s-ashe.co.kr/upfiles/product/3839940683.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,세럼 안티폴루션,PH13,130000,"삼씨오일,해바라기씨오일,유럽개암씨오일,밀배아오일,피마자씨오일,센티드제라늄꽃오일,솔잣나무오일,바질오일,라벤더오일,살비아오일,토코페롤,돌콩오일,쌀배아추출물,흑미추출물,폴리글리세릴-3라이스브라네이트포스페이트","영양, 진정, 수분공급",모든피부,https://www.s-ashe.co.kr/upfiles/product/27624031.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,엘릭서 이드라따아 24H,PH14,98000,"정제수,알로에베라잎추출물,카프릴릭/카프릭트라이글리세라이드,글리세린,향료,프로판다이올,실리카,자일리틸글루코사이드,라우릴글루코사이드,폴리글리세릴-2다이폴리하이드록시스테아레이트,안하이드로자일리톨,유럽개암씨오일,글리세릴카프릴레이트,소듐하이알루로네이트,토코페롤,자일리톨,울트라마린,잔탄검,시트릭애씨드",수분공급,모든피부,https://www.s-ashe.co.kr/upfiles/product/737473548.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,세럼 쀼리떼 매직세럼,PH15,98000,"해바라기씨오일,유럽개암씨오일,캠퍼,밀배아오일,토코페롤,로즈마리잎오일,타임꽃/잎추출물,솔잣나무오일,레몬껍질오일,유향나무수지추출물,비터오렌지잎/잔가지오일,마조람꽃오일,클로브싹오일,실론시나몬잎오일,실리카","수분공급, 진정",모든피부,https://www.s-ashe.co.kr/upfiles/product/1698349070.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,세럼 뉴트리티프,PH16,110000,"아르간커넬오일,삼씨오일,녹나무껍질오일,라반딘오일,토코페롤,향료",영양,민감성,https://www.s-ashe.co.kr/upfiles/product/1726793389.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,세럼 앙띠-리뜨,PH17,130000,"해바라기씨오일,유럽개암씨오일,밀배아오일,피마자씨오일,로즈마리잎오일,라벤더오일,솔잣나무오일,타임꽃/잎추출물,토코페롤","영양, 주름 개선",민감성,https://www.s-ashe.co.kr/upfiles/product/826759285.jpg,COSMEBIO
피츠,프랑스,에센스/세럼/앰플,콩썽뜨레 안티-타쉬,PH18,98000,"정제수,베어베리잎추출물,코코-카프릴레이트/카프레이트,해바라기씨오일,세테아릴알코올,감초추출물,향료,글리세린,세테아릴글루코사이드,글리세릴스테아레이트시트레이트,글리세릴카프릴레이트,콩오일,밀배아오일,토코페롤,티트리잎추출물,녹나무껍질오일,라반딘오일,카룸페트로셀리눔씨오일,서양톱풀추출물,셀러리추출물,당근씨오일,바질오일,파스향나무잎오일,아세로라추출물,말토덱스트린,잔탄검,비사보롤","미백, 영양",민감성,https://www.s-ashe.co.kr/upfiles/product/3840938304.jpg,COSMEBIO
피츠,프랑스,로션/크림,스왕 이드라 프로텍터,PH19,54000,"정제수,해바라기씨오일,세테아릴알코올,오일팜오일,유럽개암씨오일,향료,글리세린,알로에베라잎추출물,세테아릴글루코사이드,글리세릴스테아레이트시트레이트,비터오렌지잎/잔가지오일,단향오일,유향나무수지추출물,실론시나몬잎오일,타라곤오일,서양톱풀오일,글리세릴카프릴레이트,잔탄검,시트릭애씨드,토코페롤",수분공급,"지성, 복합성",https://www.s-ashe.co.kr/upfiles/product/531075218.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 안티폴루션,PH20,110000,"알로에베라잎추출물,정제수,글리세린,해바라기씨오일,세테아릴알코올,유럽개암씨오일,스쿠알란,펜틸렌글라이콜,글리세릴스테아레이트,향료,자일리틸글루코사이드,안하이드로자일리톨,시어버터,아보카도오일,로즈마리잎추출물,크리스마스베리트리씨추출물,호스테일켈프추출물,바베이도스체리추출물,하이드롤라이즈드알진,리놀레익애씨드,리놀레닉애씨드,토코페롤,말토덱스트린,자일리톨,소듐스테아로일글루타메이트,클로로필,크로뮴하이드록사이드그린,잔탄검,시트릭애씨드",영양,민감성,https://www.s-ashe.co.kr/upfiles/product/4187425470.jpg,COSMEBIO
피츠,프랑스,로션/크림,파나쎄,PH21,250000,"알로에베라잎추출물,카프릴릭/카프릭트라이글리세라이드,정제수,프로판다이올,향료,호호바에스터,하이드로제네이티드레시틴,해바라기씨왁스,세테아릴알코올,글리세릴스테아레이트시트레이트,글리세린,마그네슘알루미늄실리케이트,마이크로크리스탈린셀룰로오스,소듐스테아로일글루타메이트,변성알코올,팔미틱애씨드,세테아릴알코올,티타늄디옥사이드,벤질알코올,올레라케아아크멜라추출물,잔탄검,호밀추출물,해바라기씨오일,그린와틀꽃왁스,셀룰로오스검,폴리글리세린-3,시트릭애씨드,레드호그위드뿌리추출물,조류추출물,아데노신,데하이드로아세틱애씨드,에델바이스추출물,실리카,로즈마리잎추출물,소듐벤조에이트,적색산화철,울트라마린,포타슘솔베이트,소듐하이드록사이드","영양, 주름개선, 미백",모든피부,https://www.s-ashe.co.kr/upfiles/product/3559903814.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 이드라땅 24H,PH22,78000,"정제수,알로에베라잎추출물,해바라기씨왁스,글리세린,스쿠알란,베타인,향료,스테아릭애씨드,세틸알코올,호호바에스터,아라키딜알코올,자일리틸글루코사이드,안하이드로자일리톨,마카다미아씨오일,글리세릴스테아레이트,글리세릴스테아레이트시트레이트,글리세릴카프릴레이트,소듐하이알루로네이트,자일리톨,그린와틀꽃왁스,폴리글리세린-3,토코페롤,베헤닐알코올,아라키딜글루코사이드,C14-22알코올,C12-20알킬글루코사이드,잔탄검,락틱애씨드",수분공급,모든피부,https://www.s-ashe.co.kr/upfiles/product/826759285.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 마띠숑뜨 쀼리떼,PH23,59000,"정제수,세테아릴알코올,유럽개암씨오일,라벤더꽃수,향료,오일팜오일,글리세린,세테아릴글루코사이드,글리세릴스테아레이트시트레이트,글리세릴카프릴레이트,타임꽃/잎오일,팔마로사오일,라벤더오일,레몬껍질오일,로즈마리잎오일,마조람꽃오일,클로브싹오일,솔잣나무오일,비터오렌지잎/잔가지오일,실론시나몬잎오일,유향나무수지추출물,잔탄검,시트릭애씨드",진정,"민감성, 복합성",https://www.s-ashe.co.kr/upfiles/product/130767960.jpg,COSMEBIO
피츠,프랑스,로션/크림,스왕 뉴트리 프로텍터,PH24,68000,"정제수,오일팜오일,유럽개암씨오일,세테아릴알코올,향료,세테아릴글루코사이드,글리세릴스테아레이트시트레이트,글리세릴카프릴레이트,일랑일랑꽃오일,해바라기씨오일,밀배아오일,잔탄검,라벤더오일,타라곤뿌리추출물,살비아오일,시트릭애씨드,토코페롤",수분공급,민감성,https://www.s-ashe.co.kr/upfiles/product/3452078890.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 카필,PH25,68000,"정제수,유럽개암씨오일,세테아릴알코올,오일팜오일,세라알바,글리세린,세테아릴글루코사이드,글리세릴카프릴레이트,병풀잎추출물,포도잎추출물,가시칠엽수씨추출물,라반딘오일,센티드제라늄꽃오일,로즈마리잎오일,솔잣나무오일,잔탄검",진정,민감성,https://www.s-ashe.co.kr/upfiles/product/130767960.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 피토나그르,PH26,90000,"정제수,해바라기씨오일,오일팜오일,세테아릴알코올,달맞이꽃오일,세테아릴글루코사이드,보리지씨오일,바닐라열매추출물,페네틸알코올,팔마로사오일,라벤더오일,콩오일,토코페롤,연필향나무오일,실론시나몬나무껍질오일,살비아오일,소두구씨오일,시트릭애씨드",영양,건성,https://www.s-ashe.co.kr/upfiles/product/946367637.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 앱솔루,PH27,130000,"정제수,유럽개암씨오일,오일팜오일,세테아릴알코올,세테아릴글루코사이드,해바라기씨오일,포트마리골드꽃추출물,밀배아오일,라반딘오일,라벤더오일,비터오렌지잎/잔가지오일,솔잣나무오일,로즈마리잎오일,타임꽃/잎추출물,마조람꽃오일,레몬껍질오일,타라곤뿌리추출물,서양톱풀추출물,일랑일랑꽃오일,살비아오일,클로브싹오일,토코페롤,페네틸알코올,시트릭애씨드",영양,건성,https://www.s-ashe.co.kr/upfiles/product/4091272701.jpg,COSMEBIO
피츠,프랑스,로션/크림,크렘 아베장뜨,PH28,150000,"알로에베라잎추출물,정제수,카프릴릭/카프릭트라이글리세라이드,올리브오일데실에스터,C10-18트라이글리세라이즈,돌콩오일,글리세릴스테아레이트시트레이트,수크로오스스테아레이트,폴리글리세릴-4코코에이트,부틸렌글라이콜,스위트아몬드오일,마이크로크리스탈린셀룰로오스,시어버터,글리세린,코튼추출물,타피오카전분,태산목껍질추출물,분꽃추출물,해바라기씨오일,로즈마리잎추출물,토코페롤,페네틸알코올,소듐레불리네이트,소듐아니세이트,스쿠알렌,세틸알코올,소듐리시놀리에이트,프로판다이올,다이카프릴릴에터,라우릴알코올,잔탄검,셀룰로오스검,시트릭애씨드",수분공급,민감성,https://www.s-ashe.co.kr/upfiles/product/783072300.jpg,COSMEBIO
피츠,프랑스,로션/크림,스왕 비자쥬,PH29,98000,"정제수,해바라기씨오일,아르간커넬오일,글리세린,향료,다이카프릴릴카보네이트,글리세릴올리에이트,세라알바,소듐클로라이드,폴리글리세릴-3폴리리시놀리에이트,펜틸렌글라이콜,녹나무껍질오일,라반딘오일,토코페롤,시어버터,올리브오일불검화물,돌콩오일,마그네슘설페이트",영양,민감성,https://www.s-ashe.co.kr/upfiles/product/2766582086.jpg,COSMEBIO
